publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Archives of Clinical Neuropsychology","0887-6177","1873-5843",1996-01-01,,,,,,"http://acn.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Behavioral Ecology","1045-2249","1465-7279",1996-01-01,,,,,,"http://beheco.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Bioinformatics","1367-4803","1460-2059",1996-01-01,,,,,,"http://bioinformatics.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Biometrika","0006-3444","1464-3510",1996-01-01,,,,,,"http://biomet.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Bioscience Horizons","","1754-7431",0001-01-01,,,,,,"http://biohorizons.oxfordjournals.org ",,"","","","full text","Oxford University Press"
"Biostatistics","1465-4644","1468-4357",2000-03-01,,,,,,"http://biostatistics.oxfordjournals.org ",,"","","full text","free back issues after 24 months ","Oxford University Press"
"BJA: British Journal of Anaesthesia","0007-0912","1471-6771",1996-01-01,,,,,,"http://bja.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1995","Oxford University Press"
"Brain","0006-8950","1460-2156",1996-01-01,,,,,,"http://brain.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Briefings in Bioinformatics","1467-5463","1477-4054",2000-01-01,,,,,,"http://bib.oxfordjournals.org ",,"","","full text","free back issues after 24 months ","Oxford University Press"
"Briefings in Functional Genomics","2041-2649","2041-2657",2002-01-01,,,,,,"http://bfg.oxfordjournals.org ",,"","","full text","free back issues after 24 months ","Oxford University Press"
"British Medical Bulletin","0007-1420","1471-8391",1996-01-01,,,,,,"http://bmb.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"British Yearbook of International Law","2044-9437","0068-2691",1975-01-01,47,1,,,,"http://bybil.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Bulletin of the London Mathematical Society","0024-6093","1469-2120",1996-01-01,,,,,,"http://blms.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Cambridge Journal of Economics","0309-166X","1464-3545",1996-01-01,,,,,,"http://cje.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Cambridge Journal of Regions, Economy and Society","1752-1378","1752-1386",2008-04-01,,,,,,"http://cjres.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Capital Markets Law Journal","1750-7219","1750-7227",2006-07-01,,,,,,"http://cmlj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Carcinogenesis","0143-3334","1460-2180",1996-01-01,,,,,,"http://carcin.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Cardiovascular Research","0008-6363","",1996-01-01,,,,,,"http://cardiovascres.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Cerebral Cortex","1047-3211","1460-2199",1996-01-01,,,,,,"http://cercor.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"CESifo Economic Studies","1610-241X","1612-7501",2003-01-01,,,,,,"http://cesifo.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Chemical Senses","0379-864X","1464-3553",1996-01-01,,,,,,"http://chemse.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Chinese Journal of International Law","1540-1650","1746-9937",2002-01-01,,,,,,"http://chinesejil.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Christian Bioethics","1380-3603","1744-4195",1996-01-01,,,,,,"http://cb.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Classical Receptions Journal","1759-5134","1759-5142",2009-01-01,,,,,,"http://crj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Clinical Infectious Diseases","1058-4838","1537-6591",2011-02-15,,,,,,"http://cid.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Community Development Journal","0010-3802","1468-2656",1996-01-01,,,,,,"http://cdj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Contemporary Women's Writing","1754-1476","1754-1484",2007-12-01,,,,,,"http://cww.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Continuing Education in Anaesthesia, Critical Care & Pain","1743-1816","1743-1824",2001-02-01,,,,,,"http://ceaccp.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"Contributions to Political Economy","0277-5921","1464-3588",1996-01-01,,,,,,"http://cpe.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Current Legal Problems","0070-1998","2044-8422",1992-01-01,45,1,,,,"http://clp.oxfordjournals.org/content/by/year/1992",,"","","full text","","Oxford University Press"
"Database","","1758-0463",0001-01-01,,,,,,"http://database.oxfordjournals.org ",,"","","","full text","Oxford University Press"
"DNA Research","1340-2838","1756-1663",0001-01-01,,,,,,"http://dnaresearch.oxfordjournals.org/",,"","","","full text","Oxford University Press"
"Early Music","0306-1078","1741-7260",1996-01-01,,,,,,"http://em.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"ELT Journal","0951-0893","1477-4526",1996-01-01,,,,,,"http://eltj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"English","0013-8215","1756-1124",1996-01-01,,,,,,"http://english.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Enterprise and Society","1467-2227","1467-2235",2000-03-01,1,1,,,,"http://es.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Environmental History","1084-5453","1930-8892",1996-01-01,,,,,,"http://envhis.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Epidemiologic Reviews","0193-936X","1478-6729",2012-01-01,,,,,,"http://epirev.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"Essays in Criticism","0014-0856","1471-6852",1996-01-01,,,,,,"http://eic.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Europace","1099-5129","1532-2092",1999-01-01,,,,,,"http://europace.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"European Heart Journal","0195-668X","1522-9645",1996-01-01,,,,,,"http://eurheartj.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"European Heart Journal ? Cardiovascular Imaging","2047-2404","2047-2412",2000-03-01,,,,,,"http://ehjcimaging.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"European Journal of Echocardiography","1525-2167","1532-2114",2000-03-01,,,2011-12-01,,,"http://ejechocard.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"European Journal of Heart Failure","1388-9842","1879-0844",1999-03-01,,,,,,"http://eurjhf.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"European Journal of International Law","0938-5428","1464-3596",1996-01-01,,,,,,"http://ejil.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"European Review of Agricultural Economics","0165-1587","1464-3618",1996-01-01,,,,,,"http://erae.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"European Review of Economic History","1474-0044","1361-4916",1997-04-01,1,1,,,,"http://ereh.oxfordjournals.org/",,"","","full text","","Oxford University Press"
"European Sociological Review","0266-7215","1468-2672",1996-01-01,,,,,,"http://esr.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Evidence-based Complementary and Alternative Medicine","1741-427X","1741-4288",0001-01-01,,,,,,"http://www.hindawi.com/journals/ecam/",,"","","","full text","Oxford University Press"
"Family Practice","0263-2136","1460-2229",1996-01-01,,,,,,"http://fampra.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Forestry","0015-752X","1464-3626",1996-01-01,,,,,,"http://forestry.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Forum for Modern Language Studies","0015-8518","1471-6860",1996-01-01,,,,,,"http://fmls.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"French History","0269-1191","1477-4542",1996-01-01,,,,,,"http://fh.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"French Studies","0016-1128","1468-2931",1996-01-01,,,,,,"http://fs.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Genome Biology and Evolution","","1759-6653",0001-01-01,,,,,,"http://gbe.oxfordjournals.org ",,"","","","full text","Oxford University Press"
"German History","0266-3554","1477-089X",1996-01-01,,,,,,"http://gh.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Glycobiology","0959-6658","1460-2423",1996-01-01,,,,,,"http://glycob.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Health Education Research","0268-1153","1465-3648",1996-01-01,,,,,,"http://her.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Health Policy and Planning","0268-1080","1460-2237",1996-01-01,,,,,,"http://heapol.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Health Promotion International","0957-4824","1460-2245",1996-01-01,,,,,,"http://heapro.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"History Workshop Journal","1363-3554","1477-4569",1996-01-01,,,,,,"http://hwj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Holocaust and Genocide Studies","8756-6583","1476-7937",1996-01-01,,,,,,"http://hgs.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Human Molecular Genetics","0964-6906","1460-2083",1996-01-01,,,,,,"http://hmg.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Human Reproduction","0268-1161","1460-2350",1996-01-01,,,,,,"http://humrep.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Human Reproduction Update","1355-4786","1460-2369",1996-01-01,,,,,,"http://humupd.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Human Rights Law Review","1461-7781","1744-1021",2001-03-01,,,,,,"http://www.oxfordjournals.org/our_journals/hrlr/about.html",,"","","full text","","Oxford University Press"
"ICES Journal of Marine Science","1054-3139","1095-9289",1996-01-01,,,,,,"http://icesjms.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"IMA Journal of Applied Mathematics","0272-4960","1464-3634",1996-01-01,,,,,,"http://imamat.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"IMA Journal of Management Mathematics","1471-678X","1471-6798",1996-01-01,,,,,,"http://imaman.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"IMA Journal of Mathematical Control and Information","0265-0754","1471-6887",1996-01-01,,,,,,"http://imamci.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"IMA Journal of Numerical Analysis","0272-4979","1464-3642",1996-01-01,,,,,,"http://imajna.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Industrial and Corporate Change","0960-6491","1464-3650",1996-01-01,,,,,,"http://icc.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Industrial Law Journal","0305-9332","1464-3669",1996-01-01,,,,,,"http://ilj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"InnovAiT","1755-7380","1755-7399",2008-01-01,,,,,,"http://rcgp-innovait.oxfordjournals.org ",,"","","full text","free back issues after 36 months ","Oxford University Press"
"Integrative and Comparative Biology","1540-7063","",1996-01-01,,,,,,"http://icb.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","The Society for Integrative and Comparative Biology"
"Interdisciplinary Studies in Literature and Environment","1076-0962","1759-1090",1996-01-01,,,,,,"http://isle.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Immunology","0953-8178","1460-2377",1996-01-01,,,,,,"http://intimm.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"International Journal for Quality in Health Care","1353-4505","1464-3677",1996-01-01,,,,,,"http://intqhc.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"International Journal of Constitutional Law","1474-2640","1474-2659",2003-01-01,,,,,,"http://icon.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Epidemiology","0300-5771","1464-3685",1996-01-01,,,,,,"http://ije.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"International Journal of Law and Information Technology","0967-0769","1464-3693",1996-01-01,,,,,,"http://ijlit.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Law, Policy and the Family","1360-9939","1464-3707",1996-01-01,,,,,,"http://lawfam.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Lexicography","0950-3846","1477-4577",1996-01-01,,,,,,"http://ijl.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Low-Carbon Technologies","1748-1317","",2006-01-01,,,,,,"http://ijlct.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Public Opinion Research","0954-2892","1471-6909",1996-01-01,,,,,,"http://ijpor.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Refugee Law","0953-8186","1464-3715",1996-01-01,,,,,,"http://ijrl.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Journal of Transitional Justice","1752-7716","1752-7724",2007-03-01,,,,,,"http://ijtj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Mathematics Research Notices","1073-7928","1687-0247",1996-01-01,,,,,,"http://imrn.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Mathematics Research Papers","1687-3017","1687-3009",2005-01-01,,,2008-01-01,,,"http://imrp.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"International Relations of the Asia-Pacific","1470-482X","1470-4838",2001-01-01,,,,,,"http://irap.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"ITNOW","1746-5702","1746-5710",1996-01-01,,,,,,"http://itnow.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Japanese Journal of Clinical Oncology","0368-2811","1465-3621",1996-01-01,,,,,,"http://jjco.oxfordjournals.org ",,"","","full text","free back issues 6 months back to Jan 01, 1996 ","Oxford University Press"
"JNCI Journal of the National Cancer Institute","0027-8874","1460-2105",1996-01-01,,,,,,"http://jnci.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of African Economies","0963-8024","1464-3723",1996-01-01,,,,,,"http://jae.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of American History","0021-8723","",1996-01-01,,,,,,"http://jah.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Antimicrobial Chemotherapy","0305-7453","1460-2091",1996-01-01,,,,,,"http://jac.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Church and State","0021-969X","2040-4867",1996-01-01,,,,,,"http://jcs.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Competition Law and Economics","1744-6414","1744-6422",2005-03-01,,,,,,"http://jcle.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Conflict & Security Law","1467-7954","1467-7962",1996-06-01,,,,,,"http://www.oxfordjournals.org/our_journals/jconsl/about.html",,"","","full text","","Oxford University Press"
"Journal of Design History","0952-4649","1741-7279",1996-01-01,,,,,,"http://jdh.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Economic Geography","1468-2702","1468-2710",2001-01-01,,,,,,"http://joeg.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Electron Microscopy","0022-0744","1477-9986",1996-01-01,,,,,,"http://jmicro.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Environmental Law","0952-8873","1464-374X",1996-01-01,,,,,,"http://jel.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Experimental Botany","0022-0957","1460-2431",1996-01-01,,,,,,"http://jxb.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Financial Econometrics","1479-8409","1479-8417",2003-03-01,,,,,,"http://jfec.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Heredity","0022-1503","1465-7333",1996-01-01,,,,,,"http://jhered.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Human Rights Practice","1757-9619","1757-9627",2009-03-01,,,,,,"http://jhrp.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Infectious Diseases","0022-1899","1537-6613",1996-01-01,,,,,,"http://jid.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Intellectual Property Law & Practice","1747-1532","1747-1540",2005-11-01,,,,,,"http://jiplp.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of International Criminal Justice","1478-1387","1478-1395",2003-04-01,,,,,,"http://jicj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of International Economic Law","1369-3034","1464-3758",1998-03-01,,,,,,"http://jiel.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Islamic Studies","0955-2340","1471-6917",1996-01-01,,,,,,"http://jis.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Logic and Computation","0955-792X","1465-363X",1996-01-01,,,,,,"http://logcom.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Molecular Cell Biology","1674-2788","",0001-01-01,,,,,,"http://jmcb.oxfordjournals.org ",,"","","","full text","Oxford University Press"
"Journal of Molluscan Studies","0260-1230","1464-3766",1996-01-01,,,,,,"http://mollus.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Pediatric Psychology","0146-8693","1465-735X",1996-01-01,,,,,,"http://jpepsy.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Petrology","0022-3530","1460-2415",1996-01-01,,,,,,"http://petrology.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Plankton Research","0142-7873","1464-3774",1996-01-01,,,,,,"http://plankt.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Plant Ecology","1752-9921","1752-993X",2008-03-01,,,,,,"http://jpe.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"Journal of Public Administration Research and Theory","1053-1858","1477-9803",1996-01-01,,,,,,"http://jpart.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Public Health","1741-3842","1741-3850",1996-01-01,,,,,,"http://jpubhealth.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Journal of Refugee Studies","0951-6328","1471-6925",1996-01-01,,,,,,"http://jrs.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Semantics","0167-5133","1477-4593",1996-01-01,,,,,,"http://jos.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Semitic Studies","0022-4480","1477-8556",1996-01-01,,,,,,"http://jss.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Social History","0022-4529","1527-1897",1967-01-01,1,1,,,,"http://jsh.oxfordjournals.org",,"","","full text","","Oxford University Press"
"Journal of the American Academy of Religion","0002-7189","1477-4585",1996-01-01,,,,,,"http://jaar.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of the History of Collections","0954-6650","1477-8564",1996-01-01,,,,,,"http://jhc.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of the History of Medicine and Allied Sciences","0022-5045","1468-4373",1996-01-01,,,,,,"http://jhmas.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of the ICRU","1473-6691","1742-3422",2004-06-01,,,,,,"http://jicru.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of the London Mathematical Society","0024-6107","1469-7750",1996-01-01,,,,,,"http://jlms.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Journal of Tropical Pediatrics","0142-6338","1465-3664",1996-01-01,,,,,,"http://tropej.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Law, Probability and Risk","1470-8396","1470-840X",2002-07-01,,,,,,"http://lpr.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Literary and Linguistic Computing","0268-1145","1477-4615",1996-01-01,,,,,,"http://llc.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Literary Imagination","1523-9012","1752-6566",1999-01-01,,,,,,"http://litimag.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Literature and Theology","0269-1205","1477-4623",1996-01-01,,,,,,"http://litthe.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Logic Journal of IGPL","1367-0751","1368-9894",1996-01-01,,,,,,"http://jigpal.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Mathematical Medicine and Biology","1477-8599","1477-8602",1996-01-01,,,,,,"http://imammb.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Medical Law Review","0967-0742","1464-3790",1996-01-01,,,,,,"http://medlaw.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"MHR: Molecular Human Reproduction","1360-9947","1460-2407",1996-01-01,,,,,,"http://molehr.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Mind","0026-4423","1460-2113",1996-01-01,,,,,,"http://mind.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Modern Judaism","0276-1114","1086-3273",1996-01-01,,,,,,"http://mj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Molecular Biology and Evolution","0737-4038","1537-1719",1996-01-01,,,,,,"http://mbe.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"Molecular Plant","1674-2052","1752-9867",2008-01-01,,,,,,"http://mplant.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"Music and Letters","0027-4224","1477-4631",1996-01-01,,,,,,"http://ml.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Mutagenesis","0267-8357","1464-3804",1996-01-01,,,,,,"http://mutage.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Nephrology Dialysis Transplantation","0931-0509","1460-2385",1996-01-01,,,,,,"http://ndt.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Neuro-Oncology","1522-8517","1523-5866",1999-01-01,,,,,,"http://neuro-oncology.oxfordjournals.org ",,"","","full text","free back issues after 12 months ","Oxford University Press"
"Nicotine & Tobacco Research","1462-2203","1469-994X",1999-01-01,,,,,,"http://ntr.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Notes and Queries","0029-3970","1471-6941",1996-01-01,,,,,,"http://nq.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Nucleic Acids Research","0305-1048","1362-4962",0001-01-01,,,,,,"http://nar.oxfordjournals.org ",,"","","","full text","Oxford University Press"
"Nucleic Acids Symposium Series","0261-3166","1746-8272",0001-01-01,,,,,,"http://nass.oxfordjournals.org ",,"","","","full text","Oxford University Press"
"OAH Magazine of History","0882-228X","",1996-01-01,,,,,,"http://maghis.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Occupational Medicine","0962-7480","1471-8405",1996-01-01,,,,,,"http://occmed.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Oxford Art Journal","0142-6540","1741-7287",1996-01-01,,,,,,"http://oaj.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Oxford Economic Papers","0030-7653","1464-3812",1996-01-01,,,,,,"http://oep.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Oxford Journal of Legal Studies","0143-6503","1464-3820",1996-01-01,,,,,,"http://ojls.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Oxford Review of Economic Policy","0266-903X","1460-2121",1996-01-01,,,,,,"http://oxrep.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Parliamentary Affairs","0031-2290","1460-2482",1996-01-01,,,,,,"http://pa.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Past & Present","0031-2746","1477-464X",1996-01-01,,,,,,"http://past.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Philosophia Mathematica","0031-8019","1744-6406",1996-01-01,,,,,,"http://philmat.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Plant and Cell Physiology","0032-0781","1471-9053",1996-01-01,,,,,,"http://pcp.oxfordjournals.org ",,"","","full text","free back issues after 12 months back to Jan 01, 1996","Oxford University Press"
"Policing","1752-4512","1752-4520",2007-01-01,,,,,,"http://policing.oxfordjournals.org ",,"","","full text","","Oxford University Press"
"Political Analysis","1047-1987","1476-4989",1996-01-01,,,,,,"http://pan.oxfordjournals.org ",,"","","full text","","Oxford University Press"
