publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Cephalalgia","0333-1024","1468-2982",1981-01-01,1,1,,,,"http://cep.sagepub.com/",,"","","full text","","SAGE"
"Child Language Teaching and Therapy","0265-6590","1477-0865",1985-01-01,1,1,,,,"http://clt.sagepub.com/",,"","","full text","","SAGE"
"Child Maltreatment","1077-5595","1552-6119",1996-01-01,1,1,,,,"http://cmx.sagepub.com/",,"","","full text","","SAGE"
"Childhood","0907-5682","1461-7013",1993-01-01,1,1,,,,"http://chd.sagepub.com/",,"","","full text","","SAGE"
"China Information","0920-203X","1741-590X",1986-01-01,1,1,,,,"http://cin.sagepub.com/",,"","","full text","","SAGE"
"China Report ","0009-4455","0973-063X",1965-01-01,1,2,,,,"http://chr.sagepub.com/",,"","","full text","","SAGE"
"Chronic Illness","1742-3953","1745-9206",2005-01-01,1,1,,,,"http://chi.sagepub.com/",,"","","full text","","SAGE"
"Chronic Respiratory Disease","1479-9723","1479-9731",2004-01-01,1,1,,,,"http://crd.sagepub.com/",,"","","full text","","SAGE"
"Clin-Alert","0069-4770","1530-812X",1963-01-01,1,1,,,,"http://cla.sagepub.com/",,"","","full text","","SAGE"
"Clinical and Applied Thrombosis/Hemostasis","1076-0296","1938-2723",1995-01-01,1,1,,,,"http://cat.sagepub.com/",,"","","full text","","SAGE"
"Clinical Case Studies","1534-6501","1552-3802",2002-01-01,1,1,,,,"http://ccs.sagepub.com/",,"","","full text","","SAGE"
"Clinical Child Psychology and Psychiatry","1359-1045","1461-7021",1996-01-01,1,1,,,,"http://ccp.sagepub.com/",,"","","full text","","SAGE"
"Clinical Nursing Research","1054-7738","1552-3799",1992-01-01,1,1,,,,"http://cnr.sagepub.com/",,"","","full text","","SAGE"
"Clinical Pediatrics","0009-9228","1938-2707",1962-01-01,1,1,,,,"http://cpj.sagepub.com/",,"","","full text","","SAGE"
"Clinical Pharmacology in Drug Development","2160-763X","2160-7648",2012-01-01,1,1,,,,"http://cpd.sagepub.com/",,"","","full text","","SAGE"
"Clinical Rehabilitation","0269-2155","1477-0873",1987-01-01,1,1,,,,"http://cre.sagepub.com/",,"","","full text","","SAGE"
"Clinical Trials","1740-7745","1740-7753",2004-01-01,1,1,,,,"http://ctj.sagepub.com/",,"","","full text","","SAGE"
"Clothing and Textiles Research Journal","0887-302X","1940-2473",1982-01-01,1,1,,,,"http://ctr.sagepub.com/",,"","","full text","","SAGE"
"Communication Disorders Quarterly","1525-7401","1538-4837",1976-01-01,1,2,,,,"http://cdq.sagepub.com/",,"","","full text","","SAGE"
"Communication Research","0093-6502","1552-3810",1974-01-01,1,1,,,,"http://crx.sagepub.com/",,"","","full text","","SAGE"
"Community College Review","0091-5521","1940-2325",1973-01-01,1,1,,,,"http://crw.sagepub.com/",,"","","full text","","SAGE"
"Comparative Political Studies","0010-4140","1552-3829",1968-01-01,1,1,,,,"http://cps.sagepub.com/",,"","","full text","","SAGE"
"Compensation & Benefits Review","0886-3687","1552-3837",1969-01-01,1,1,,,,"http://cbr.sagepub.com/",,"","","full text","","SAGE"
"Complementary Health Practice Review","1533-2101","1552-3845",1995-01-01,1,1,,,,"http://chp.sagepub.com/",,"","","full text","","SAGE"
"Concurrent Engineering","1063-293X","1531-2003",1993-01-01,1,1,,,,"http://cer.sagepub.com/",,"","","full text","","SAGE"
"Conflict Management and Peace Science","0738-8942","1549-9219",1973-01-01,1,1,,,,"http://cmp.sagepub.com/",,"","","full text","","SAGE"
"Contemporary Education Dialogue","0973-1849","2249-5320",2003-01-01,1,1,,,,"http://ced.sagepub.com/",,"","","full text","","SAGE"
"Contemporary Sociology: A Journal of Reviews","0094-3061","1939-8638",2004-01-01,33,1,,,,"http://csx.sagepub.com/",,"","","full text","","SAGE"
"Contexts","1536-5042","1537-6052",2002-01-01,1,1,,,,"http://ctx.sagepub.com/",,"","","full text","","SAGE"
"Contributions to Indian Sociology","0069-9667","0973-0648",1967-01-01,1,1,,,,"http://cis.sagepub.com/",,"","","full text","","SAGE"
"Convergence","1354-8565","1748-7382",1995-01-01,1,1,,,,"http://con.sagepub.com/",,"","","full text","","SAGE"
"Cooperation and Conflict","0010-8367","1460-3691",1965-01-01,1,1,,,,"http://cac.sagepub.com/",,"","","full text","","SAGE"
"Cornell Hospitality Quarterly","1938-9655","1938-9663",1960-01-01,1,1,,,,"http://cqx.sagepub.com/",,"","","full text","","SAGE"
"Counseling Outcome Research and Evaluation","2150-1378","2150-1386",2010-01-01,1,1,,,,"http://cor.sagepub.com/",,"","","full text","","SAGE"
"Crime & Delinquency","0011-1287","1552-387X",1955-01-01,1,1,,,,"http://cad.sagepub.com/",,"","","full text","","SAGE"
"Crime, Media, Culture","1741-6590","1741-6604",2005-01-01,1,1,,,,"http://cmc.sagepub.com/",,"","","full text","","SAGE"
"Criminal Justice and Behavior","0093-8548","1552-3594",1974-01-01,1,1,,,,"http://cjb.sagepub.com/",,"","","full text","","SAGE"
"Criminal Justice Policy Review","0887-4034","1552-3586",1986-01-01,1,1,,,,"http://cjp.sagepub.com/",,"","","full text","","SAGE"
"Criminal Justice Review","0734-0168","1556-3839",1976-01-01,1,1,,,,"http://cjr.sagepub.com/",,"","","full text","","SAGE"
"Criminology & Criminal Justice","1748-8958","1748-8966",2001-01-01,1,1,,,,"http://crj.sagepub.com/",,"","","full text","","SAGE"
"Critical Social Policy","0261-0183","1461-703X",1981-01-01,1,1,,,,"http://csp.sagepub.com/",,"","","full text","","SAGE"
"Critical Sociology","0896-9205","1569-1632",1969-01-01,1,1,,,,"http://crs.sagepub.com/",,"","","full text","","SAGE"
"Critique of Anthropology","0308-275X","1460-3721",1974-01-01,1,1,,,,"http://coa.sagepub.com/",,"","","full text","","SAGE"
"Cross-Cultural Research","1069-3971","1552-3578",1966-01-01,1,1,,,,"http://ccr.sagepub.com/",,"","","full text","","SAGE"
"Cultural Dynamics","0921-3740","1461-7048",1988-01-01,1,1,,,,"http://cdy.sagepub.com/",,"","","full text","","SAGE"
"Cultural Geographies","1474-4740","1477-0881",1994-01-01,1,1,,,,"http://cgj.sagepub.com/",,"","","full text","","SAGE"
"Cultural Sociology","1749-9755","1749-9763",2007-01-01,1,1,,,,"http://cus.sagepub.com/",,"","","full text","","SAGE"
"Cultural Studies <=> Critical Methodologies","1532-7086","1552-356X",2001-01-01,1,1,,,,"http://csc.sagepub.com/",,"","","full text","","SAGE"
"Culture & Psychology","1354-067X","1461-7056",1995-01-01,1,1,,,,"http://cap.sagepub.com/",,"","","full text","","SAGE"
"Current Directions in Psychological Science","0963-7214","1467-8721",1992-01-01,1,1,,,,"http://cdp.sagepub.com/",,"","","full text","","SAGE"
"Current Sociology","0011-3921","1461-7064",1952-01-01,1,1,,,,"http://csi.sagepub.com/",,"","","full text","","SAGE"
"Currents in Biblical Research","1476-993X","1745-5200",2002-01-01,1,1,,,,"http://cbi.sagepub.com/",,"","","full text","","SAGE"
"Dementia","1471-3012","1741-2684",2002-01-01,1,1,,,,"http://dem.sagepub.com/",,"","","full text","","SAGE"
"Diabetes and Vascular Disease Research","1479-1641","1752-8984",2004-01-01,1,1,,,,"http://dvr.sagepub.com/",,"","","full text","","SAGE"
"Dialogues in Human Geography","2043-8206","2043-8214",2011-01-01,1,1,,,,"http://dhg.sagepub.com/",,"","","full text","","SAGE"
"Diogenes","0392-1921","1467-7695",1953-01-01,1,1,,,,"http://dio.sagepub.com/",,"","","full text","","SAGE"
"Discourse & Communication","1750-4813","1750-4821",2007-01-01,1,1,,,,"http://dcm.sagepub.com/",,"","","full text","","SAGE"
"Discourse & Society","0957-9265","1460-3624",1990-01-01,1,1,,,,"http://das.sagepub.com/",,"","","full text","","SAGE"
"Discourse Studies","1461-4456","1461-7080",1999-01-01,1,1,,,,"http://dis.sagepub.com/",,"","","full text","","SAGE"
"East European Politics and Societies","0888-3254","1533-8371",1986-01-01,1,1,,,,"http://eep.sagepub.com/",,"","","full text","","SAGE"
"Economic and Industrial Democracy","0143-831X","1461-7099",1980-01-01,1,1,,,,"http://eid.sagepub.com/",,"","","full text","","SAGE"
"Economic Development Quarterly","0891-2424","1552-3543",1987-01-01,1,1,,,,"http://edq.sagepub.com/",,"","","full text","","SAGE"
"Education and Urban Society","0013-1245","1552-3535",1968-01-01,1,1,,,,"http://eus.sagepub.com/",,"","","full text","","SAGE"
"Education Citizenship and Social Justice","1746-1979","1746-1987",2006-01-01,1,1,,,,"http://esj.sagepub.com/",,"","","full text","","SAGE"
"Educational Administration Quarterly","0013-161X","1552-3519",1965-01-01,1,1,,,,"http://eaq.sagepub.com/",,"","","full text","","SAGE"
"Educational and Psychological Measurement","0013-1644","1552-3888",1941-01-01,1,1,,,,"http://epm.sagepub.com/",,"","","full text","","SAGE"
"Educational Evaluation and Policy Analysis","0162-3737","1935-1062",1979-01-01,1,1,,,,"http://epa.sagepub.com/",,"","","full text","","SAGE"
"Educational Management Administration & Leadership","1741-1432","1741-1440",1972-01-01,1,1,,,,"http://ema.sagepub.com/",,"","","full text","","SAGE"
"Educational Policy","0895-9048","1552-3896",1987-01-01,1,1,,,,"http://epx.sagepub.com/",,"","","full text","","SAGE"
"Educational Researcher  ","0013-189X","1935-102X",1972-01-01,1,1,,,,"http://edr.sagepub.com/",,"","","full text","","SAGE"
"Electronic News","1931-2431","1931-244X",2007-01-01,1,1,,,,"http://enx.sagepub.com/",,"","","full text","","SAGE"
"Emotion Review","1754-0739","1754-0747",2009-01-01,1,1,,,,"http://emr.sagepub.com/",,"","","full text","","SAGE"
"Environment and Urbanization","0956-2478","1746-0301",1989-01-01,1,1,,,,"http://eau.sagepub.com/",,"","","full text","","SAGE"
"Environment and Behavior","0013-9165","1552-390X",1969-01-01,1,1,,,,"http://eab.sagepub.com/",,"","","full text","","SAGE"
"Environment and Urbanization Asia","0975-4253","0976-3546",2010-01-01,1,1,,,,"http://eua.sagepub.com/",,"","","full text","","SAGE"
"Ergonomics in Design: The Quarterly of Human Factors Applications ","1064-8046","",1993-01-01,1,1,,,,"http://erg.sagepub.com/",,"","","full text","","SAGE"
"Ethnicities","1468-7968","1741-2706",2001-01-01,1,1,,,,"http://etn.sagepub.com/",,"","","full text","","SAGE"
"Ethnography","1466-1381","1741-2714",2000-01-01,1,1,,,,"http://eth.sagepub.com/",,"","","full text","","SAGE"
"European History Quarterly","0265-6914","1461-7110",1971-01-01,1,1,,,,"http://ehq.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Archaeology","1461-9571","1741-2722",1998-01-01,1,1,,,,"http://eja.sagepub.com/",,"","","full text","","Maney Publishing"
"European journal of Cardiovascular Nursing","1474-5151","1873-1953",2002-01-01,1,1,,,,"http://cnu.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Preventive Cardiology","1741-8267","1741-8275",1994-01-01,1,1,,,,"http://cpr.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Communication","0267-3231","1460-3705",1986-01-01,1,1,,,,"http://ejc.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Criminology","1477-3708","1741-2609",2004-01-01,1,1,,,,"http://euc.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Cultural Studies","1367-5494","1460-3551",1998-01-01,1,1,,,,"http://ecs.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Industrial Relations","0959-6801","1461-7129",1995-01-01,1,1,,,,"http://ejd.sagepub.com/",,"","","full text","","SAGE"
"European Journal of International Relations","1354-0661","1460-3713",1995-01-01,1,1,,,,"http://ejt.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Political Theory","1474-8851","1741-2730",2002-01-01,1,1,,,,"http://ept.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Social Theory","1368-4310","1461-7137",1998-01-01,1,1,,,,"http://est.sagepub.com/",,"","","full text","","SAGE"
"European Journal of Women's Studies","1350-5068","1461-7420",1994-01-01,1,1,,,,"http://ejw.sagepub.com/",,"","","full text","","SAGE"
"European Physical Education Review","1356-336X","1741-2749",1995-01-01,1,1,,,,"http://epe.sagepub.com/",,"","","full text","","SAGE"
"European Union Politics","1465-1165","1741-2757",2000-01-01,1,1,,,,"http://eup.sagepub.com/",,"","","full text","","SAGE"
"European Urban and Regional Studies","0969-7764","1461-7145",1994-01-01,1,1,,,,"http://eur.sagepub.com/",,"","","full text","","SAGE"
"Evaluation","1356-3890","1461-7153",1995-01-01,1,1,,,,"http://evi.sagepub.com/",,"","","full text","","SAGE"
"Evaluation & the Health Professions","0163-2787","1552-3918",1978-01-01,1,1,,,,"http://ehp.sagepub.com/",,"","","full text","","SAGE"
"Evaluation Review","0193-841X","1552-3926",1977-01-01,1,1,,,,"http://erx.sagepub.com/",,"","","full text","","SAGE"
"Family Business Review","0894-4865","1741-6248",1988-01-01,1,1,,,,"http://fbr.sagepub.com/",,"","","full text","","SAGE"
"Feminism & Psychology","0959-3535","1461-7161",1991-01-01,1,1,,,,"http://fap.sagepub.com/",,"","","full text","","SAGE"
"Feminist Criminology","1557-0851","1557-086X",2006-01-01,1,1,,,,"http://fcx.sagepub.com/",,"","","full text","","SAGE"
"Feminist Theology","0966-7350","1745-5189",1992-01-01,1,1,,,,"http://fth.sagepub.com/",,"","","full text","","SAGE"
"Feminist Theory","1464-7001","1741-2773",2000-01-01,1,1,,,,"http://fty.sagepub.com/",,"","","full text","","SAGE"
"Field Methods","1525-822X","1552-3969",1989-01-01,1,1,,,,"http://fmx.sagepub.com/",,"","","full text","","SAGE"
"First Language","0142-7237","1740-2344",1980-01-01,1,1,,,,"http://fla.sagepub.com/",,"","","full text","","SAGE"
"Focus on Autism and Other Developmental Disabilities","1088-3576","1538-4829",1986-01-01,1,2,,,,"http://foa.sagepub.com/",,"","","full text","","SAGE"
"Food Science and Technology International","1082-0132","1532-1738",1995-01-01,1,1,,,,"http://fst.sagepub.com/",,"","","full text","","SAGE"
"Foot and Ankle Specialist","1938-6400","1938-7636",2008-01-01,1,1,,,,"http://fas.sagepub.com/",,"","","full text","","SAGE"
"French Cultural Studies","0957-1558","1740-2352",1990-01-01,1,1,,,,"http://frc.sagepub.com/",,"","","full text","","SAGE"
"Games and Culture","1555-4120","1555-4139",2006-01-01,1,1,,,,"http://gac.sagepub.com/",,"","","full text","","SAGE"
"Gender & Society","0891-2432","1552-3977",1987-01-01,1,1,,,,"http://gas.sagepub.com/",,"","","full text","","SAGE"
"Gender, Technology and Development","0971-8524","0973-0656",1997-01-01,1,1,,,,"http://gtd.sagepub.com/",,"","","full text","","SAGE"
"General Music Today","1048-3713","1931-3756",1991-01-01,5,1,,,,"http://gmt.sagepub.com/",,"","","full text","","SAGE"
"Genes & Cancer","1947-6019","1947-6027",2010-01-01,1,1,,,,"http://gan.sagepub.com/",,"","","full text","","SAGE"
"Geriatric Orthopaedic Surgery & Rehabilitation","2151-4585","2151-4593",2010-01-01,1,1,,,,"http://gos.sagepub.com/",,"","","full text","","SAGE"
"Gifted Child Quarterly","0016-9862","1934-9041",1957-01-01,1,1,,,,"http://gcq.sagepub.com/",,"","","full text","","SAGE"
"Gifted Child Today","1076-2175","2162-951X",1978-01-01,1,1,,,,"http://gct.sagepub.com/",,"","","full text","","SAGE"
"Gifted Education International","0261-4294","2047-9077",1982-01-01,1,1,,,,"http://gei.sagepub.com/",,"","","full text","","SAGE"
"Global Business Review","0972-1509","0973-0664",2000-01-01,1,1,,,,"http://gbr.sagepub.com/",,"","","full text","","SAGE"
"Global Health Promotion","1757-9759","1757-9767",1994-01-01,1,1,,,,"http://ped.sagepub.com/",,"","","full text","","SAGE"
"Global Journal of Emerging Market Economies","0974-9101","0975-2730",2009-01-01,1,1,,,,"http://eme.sagepub.com/",,"","","full text","","SAGE"
"Global Media and Communication","1742-7665","1742-7673",2005-01-01,1,1,,,,"http://gmc.sagepub.com/",,"","","full text","","SAGE"
"Global Social Policy","1468-0181","1741-2803",2001-01-01,1,1,,,,"http://gsp.sagepub.com/",,"","","full text","","SAGE"
"Group & Organization Management","1059-6011","1552-3993",1976-01-01,1,1,,,,"http://gom.sagepub.com/",,"","","full text","","SAGE"
"Group Analysis","0533-3164","1461-717X",1967-01-01,1,1,,,,"http://gaq.sagepub.com/",,"","","full text","","SAGE"
"Group Processes & Intergroup Relations","1368-4302","1461-7188",1998-01-01,1,1,,,,"http://gpi.sagepub.com/",,"","","full text","","SAGE"
"Health Education & Behavior","1090-1981","1552-6127",1957-01-01,1,1,,,,"http://heb.sagepub.com/",,"","","full text","","SAGE"
"Health Education Journal","0017-8969","1748-8176",1943-01-01,1,1,,,,"http://hej.sagepub.com/",,"","","full text","","SAGE"
"Health Informatics Journal","1460-4582","1741-2811",1995-01-01,1,1,,,,"http://jhi.sagepub.com/",,"","","full text","","SAGE"
"Health Promotion Practice","1524-8399","1552-6372",2000-01-01,1,1,,,,"http://hpp.sagepub.com/",,"","","full text","","SAGE"
"Health: An Interdisciplinary Journal","1363-4593","1461-7196",1997-01-01,1,1,,,,"http://hea.sagepub.com/",,"","","full text","","SAGE"
"High Performance Polymers","0954-0083","1361-6412",1989-01-01,1,1,,,,"http://hip.sagepub.com/",,"","","full text","","SAGE"
"Hispanic Journal of Behavioral Sciences","0739-9863","1552-6364",1979-01-01,1,4,,,,"http://hjb.sagepub.com/",,"","","full text","","SAGE"
"History and Sociology of South Asia","2230-8075","2249-5312",2007-01-01,1,1,,,,"http://hsa.sagepub.com/",,"","","full text","","SAGE"
"History of Psychiatry","0957-154X","1740-2360",1990-01-01,1,1,,,,"http://hpy.sagepub.com/",,"","","full text","","SAGE"
"History of the Human Sciences","0952-6951","1461-720X",1988-01-01,1,1,,,,"http://hhs.sagepub.com/",,"","","full text","","SAGE"
"Home Health Care Management & Practice","1084-8223","1552-6739",1988-01-01,1,1,,,,"http://hhc.sagepub.com/",,"","","full text","","SAGE"
"Homicide Studies","1088-7679","1552-6720",1997-01-01,1,1,,,,"http://hsx.sagepub.com/",,"","","full text","","SAGE"
"Human and Experimental Toxicology","0960-3271","1477-0903",1981-01-01,1,1,,,,"http://het.sagepub.com/",,"","","full text","","SAGE"
"Human Factors ","0018-7208","1547-8181",1958-01-01,1,1,,,,"http://hfs.sagepub.com/",,"","","full text","","SAGE"
"Human Relations","0018-7267","1741-282X",1947-01-01,1,1,,,,"http://hum.sagepub.com/",,"","","full text","","SAGE"
"Human Resource Development Review","1534-4843","1552-6712",2002-01-01,1,1,,,,"http://hrd.sagepub.com/",,"","","full text","","SAGE"
"ICAN:  Infant, Child, & Adolescent Nutrition","1941-4064","1941-4072",2009-01-01,1,1,,,,"http://can.sagepub.com/",,"","","full text","","SAGE"
"ICU Director","1944-4516","1944-4524",2010-01-01,1,1,,,,"http://icu.sagepub.com/",,"","","full text","","SAGE"
"IFLA Journal","0340-0352","1745-2651",1975-01-01,1,1,,,,"http://ifl.sagepub.com/",,"","","full text","","SAGE"
"Improving Schools","1365-4802","1475-7583",1998-01-01,1,1,,,,"http://imp.sagepub.com/",,"","","full text","","SAGE"
"Index on Censorship","0306-4220","1746-6067",1972-01-01,1,1,,,,"http://ioc.sagepub.com/",,"","","full text","","SAGE"
"India Quarterly: A Journal of International Affairs","0974-9284","0975-2684",1954-01-01,10,1,,,,"http://iqq.sagepub.com/",,"","","full text","","SAGE"
"Journal of Infrastructure Development","0974-9306","0975-5969",1999-01-01,26,2,,,,"http://ihr.sagepub.com/",,"","","full text","","SAGE"
"Indian Journal of Gender Studies","0971-5215","0973-0672",1994-01-01,1,1,,,,"http://ijg.sagepub.com/",,"","","full text","","SAGE"
"Indoor and Built Environment","1420-326X","1423-0070",1992-01-01,1,1,,,,"http://ibe.sagepub.com/",,"","","full text","","SAGE"
"Information Development","0266-6669","1741-6469",1985-01-01,1,1,,,,"http://idv.sagepub.com/",,"","","full text","","SAGE"
