publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Journal of Literary Semantics","","1613-3838",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jlse ",,"http://dx.doi.org/10.1515/jlse","","full text","","De Gruyter"
"Microform & Digitization Review","","2190-541X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/mfir",,"http://dx.doi.org/10.1515/mfir","","full text","","De Gruyter"
"Zeitschrift für Unternehmens- und Gesellschaftsrecht","","1612-7048",1998-01-01,,,,,,"http://dx.doi.org/10.1515/zgre ",,"http://dx.doi.org/10.1515/zgre","","full text","","De Gruyter"
"Journal of Perinatal Medicine","","1619-3997",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jpm",,"http://dx.doi.org/10.1515/jpm","","full text","","De Gruyter"
"Nietzsche-Studien","","1613-0790",1998-01-01,,,,,,"http://dx.doi.org/10.1515/niet",,"http://dx.doi.org/10.1515/niet","","full text","","De Gruyter"
"Zeitschrift für germanistische Linguistik","","1613-0626",1998-01-01,,,,,,"http://dx.doi.org/10.1515/zfgl ",,"http://dx.doi.org/10.1515/zfgl","","full text","","De Gruyter"
"Theoretical Linguistics","","1613-4060",1998-01-01,,,,,,"http://dx.doi.org/10.1515/thli ",,"http://dx.doi.org/10.1515/thli","","full text","","De Gruyter"
"The African Book Publishing Record","","1865-8717",1998-01-01,,,,,,"http://dx.doi.org/10.1515/abpr",,"http://dx.doi.org/10.1515/abpr","","full text","","De Gruyter"
"Journal of Non-Equilibrium Thermodynamics","","1437-4358",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jnetdy",,"http://dx.doi.org/10.1515/jnetdy","","full text","","De Gruyter"
"Laboratoriums Medizin","","1439-0477",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jlm",,"http://dx.doi.org/10.1515/jlm","","full text","","De Gruyter"
"PIK - Praxis der Informationsverarbeitung und Kommunikation","","1865-8342",1998-01-01,,,,,,"http://dx.doi.org/10.1515/piko",,"http://dx.doi.org/10.1515/piko","","full text","","De Gruyter"
"Journal of Optical Communications","","2191-6322",1998-01-01,,,,,,"http://dx.doi.org/10.1515/joc",,"http://dx.doi.org/10.1515/joc","","full text","","De Gruyter"
"Reviews in Analytical Chemistry","","2191-0189",1998-01-01,,,,,,"http://dx.doi.org/10.1515/revac",,"http://dx.doi.org/10.1515/revac","","full text","","De Gruyter"
"Rhetorik","","1865-9160",1998-01-01,,,,,,"http://dx.doi.org/10.1515/rhet",,"http://dx.doi.org/10.1515/rhet","","full text","","De Gruyter"
"Text & Talk","","1860-7349",1998-01-01,,,,,,"http://dx.doi.org/10.1515/text ",,"http://dx.doi.org/10.1515/text","","full text","","De Gruyter"
"The Linguistic Review","","1613-3676",1998-01-01,,,,,,"http://dx.doi.org/10.1515/tlir ",,"http://dx.doi.org/10.1515/tlir","","full text","","De Gruyter"
"Multilingua","","1613-3684",1998-01-01,,,,,,"http://dx.doi.org/10.1515/mult ",,"http://dx.doi.org/10.1515/mult","","full text","","De Gruyter"
"Zeitschrift für Sprachwissenschaft","","1613-3706",1998-01-01,,,,,,"http://dx.doi.org/10.1515/zfsw ",,"http://dx.doi.org/10.1515/zfsw","","full text","","De Gruyter"
"Reviews in Chemical Engineering","","2191-0235",1998-01-01,,,,,,"http://dx.doi.org/10.1515/revce",,"http://dx.doi.org/10.1515/revce","","full text","","De Gruyter"
"Journal of Polymer Engineering","","2191-0340",1998-01-01,,,,,,"http://dx.doi.org/10.1515/polyeng",,"http://dx.doi.org/10.1515/polyeng","","full text","","De Gruyter"
"Journal of Pediatric Endocrinology and Metabolism","","2191-0251",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jpem",,"http://dx.doi.org/10.1515/jpem","","full text","","De Gruyter"
"Lexicographica","","1865-9403",1998-01-01,,,,,,"http://dx.doi.org/10.1515/lexi",,"http://dx.doi.org/10.1515/lexi","","full text","","De Gruyter"
"Reviews in Inorganic Chemistry","","2191-0277",1998-01-01,,,,,,"http://dx.doi.org/10.1515/revic",,"http://dx.doi.org/10.1515/revic","","full text","","De Gruyter"
"Reviews on Environmental Health","","2191-0308",1998-01-01,,,,,,"http://dx.doi.org/10.1515/reveh",,"http://dx.doi.org/10.1515/reveh","","full text","","De Gruyter"
"Russian Journal of Numerical Analysis and Mathematical Modelling","","1569-3988",1998-01-01,,,,,,"http://dx.doi.org/10.1515/rjnamm",,"http://dx.doi.org/10.1515/rjnamm","","full text","","De Gruyter"
"Reviews in the Neurosciences","","2191-0200",1998-01-01,,,,,,"http://dx.doi.org/10.1515/revneuro",,"http://dx.doi.org/10.1515/revneuro","","full text","","De Gruyter"
"Sociolinguistica","","1865-939X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/soci",,"http://dx.doi.org/10.1515/soci","","full text","","De Gruyter"
"Journal of the Mechanical Behavior of Materials","","2191-0243",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jmbm",,"http://dx.doi.org/10.1515/jmbm","","full text","","De Gruyter"
"Probus","","1613-4079",1998-01-01,,,,,,"http://dx.doi.org/10.1515/prbs ",,"http://dx.doi.org/10.1515/prbs","","full text","","De Gruyter"
"Science and Engineering of Composite Materials","","2191-0359",1998-01-01,,,,,,"http://dx.doi.org/10.1515/secm",,"http://dx.doi.org/10.1515/secm","","full text","","De Gruyter"
"Random Operators and Stochastic Equations","","1569-397X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/rose",,"http://dx.doi.org/10.1515/rose","","full text","","De Gruyter"
"Main Group Metal Chemistry","","2191-0219",1998-01-01,,,,,,"http://dx.doi.org/10.1515/mgmc",,"http://dx.doi.org/10.1515/mgmc","","full text","","De Gruyter"
"Monte Carlo Methods and Applications","","1569-3961",1998-01-01,,,,,,"http://dx.doi.org/10.1515/mcma",,"http://dx.doi.org/10.1515/mcma","","full text","","De Gruyter"
"Kierkegaard Studies Yearbook","","1612-9792",1998-01-01,,,,,,"http://dx.doi.org/10.1515/kier",,"http://dx.doi.org/10.1515/kier","","full text","","De Gruyter"
"Linguistic Typology ","","1613-415X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/lity ",,"http://dx.doi.org/10.1515/lity","","full text","","De Gruyter"
"Zeitschrift für antikes Christentum / Journal of Ancient Christianity","","1612-961X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/zach ",,"http://dx.doi.org/10.1515/zach","","full text","","De Gruyter"
"ABI Technik","","2191-4664",1998-01-01,,,,,,"http://dx.doi.org/10.1515/abitech ",,"http://dx.doi.org/10.1515/abitech","","full text","","De Gruyter"
"Anglia","","1865-8938",1998-01-01,,,,,,"http://dx.doi.org/10.1515/angl",,"http://dx.doi.org/10.1515/angl","","full text","","De Gruyter"
"Antike und Abendland","","1613-0421",1998-01-01,,,,,,"http://dx.doi.org/10.1515/anti",,"http://dx.doi.org/10.1515/anti","","full text","","De Gruyter"
"Apeiron","","2156-7093",1998-01-01,,,,,,"http://dx.doi.org/10.1515/apeiron",,"http://dx.doi.org/10.1515/apeiron","","full text","","De Gruyter"
"Arbitrium","","1865-8849",1998-01-01,,,,,,"http://dx.doi.org/10.1515/arbi",,"http://dx.doi.org/10.1515/arbi","","full text","","De Gruyter"
"Arcadia","","1613-0642",1998-01-01,,,,,,"http://dx.doi.org/10.1515/arca ",,"http://dx.doi.org/10.1515/arca","","full text","","De Gruyter"
"Archiv für Geschichte der Philosophie","","1613-0650",1998-01-01,,,,,,"http://dx.doi.org/10.1515/agph ",,"http://dx.doi.org/10.1515/agph","","full text","","De Gruyter"
"Archiv für Papyrusforschung und verwandte Gebiete","","1867-1551",1998-01-01,,,,,,"http://dx.doi.org/10.1515/apf",,"http://dx.doi.org/10.1515/apf","","full text","","De Gruyter"
"Aschkenas","","1865-9438",1998-01-01,,,,,,"http://dx.doi.org/10.1515/asch",,"http://dx.doi.org/10.1515/asch","","full text","","De Gruyter"
"Beiträge zur Geschichte der deutschen Sprache und Literatur","","1865-9373",1998-01-01,,,,,,"http://dx.doi.org/10.1515/bgsl",,"http://dx.doi.org/10.1515/bgsl","","full text","","De Gruyter"
"Bibliothek Forschung und Praxis","","1865-7648",1998-01-01,,,,,,"http://dx.doi.org/10.1515/bfup",,"http://dx.doi.org/10.1515/bfup","","full text","","De Gruyter"
"Biological Chemistry","","1437-4315",1998-01-01,,,,,,"http://dx.doi.org/10.1515/bc",,"http://dx.doi.org/10.1515/bc","","full text","","De Gruyter"
"Biomedizinische Technik / Biomedical Engineering","","1862-278X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/bmte",,"http://dx.doi.org/10.1515/bmte","","full text","","De Gruyter"
"Botanica Marina","","1437-4323",1998-01-01,,,,,,"http://dx.doi.org/10.1515/bot",,"http://dx.doi.org/10.1515/bot","","full text","","De Gruyter"
"Byzantinische Zeitschrift","","1868-9027",1998-01-01,,,,,,"http://dx.doi.org/10.1515/byzs",,"http://dx.doi.org/10.1515/byzs","","full text","","De Gruyter"
"Clinical Chemistry and Laboratory Medicine (CCLM)","","1437-4331",1998-01-01,,,,,,"http://dx.doi.org/10.1515/cclm",,"http://dx.doi.org/10.1515/cclm","","full text","","De Gruyter"
"Cognitive Linguistics","","1613-3641",1998-01-01,,,,,,"http://dx.doi.org/10.1515/cogl ",,"http://dx.doi.org/10.1515/cogl","","full text","","De Gruyter"
"Communications","","1613-4087",1998-01-01,,,,,,"http://dx.doi.org/10.1515/comm ",,"http://dx.doi.org/10.1515/comm","","full text","","De Gruyter"
"Corrosion Reviews","","2191-0316",1998-01-01,,,,,,"http://dx.doi.org/10.1515/corrrev",,"http://dx.doi.org/10.1515/corrrev","","full text","","De Gruyter"
"Der Islam","","1613-0928",1998-01-01,,,,,,"http://dx.doi.org/10.1515/islm ",,"http://dx.doi.org/10.1515/islm","","full text","","De Gruyter"
"Deutsche Zeitschrift für Wirtschafts - und Insolvenzrecht","","1612-7056",1998-01-01,,,,,,"http://dx.doi.org/10.1515/dwir ",,"http://dx.doi.org/10.1515/dwir","","full text","","De Gruyter"
"Discrete Mathematics and Applications","","1569-3929",1998-01-01,,,,,,"http://dx.doi.org/10.1515/dma",,"http://dx.doi.org/10.1515/dma","","full text","","De Gruyter"
"Drug Metabolism and Drug Interactions","","2191-0162",1998-01-01,,,,,,"http://dx.doi.org/10.1515/dmdi",,"http://dx.doi.org/10.1515/dmdi","","full text","","De Gruyter"
"Editio","","1865-9446",1998-01-01,,,,,,"http://dx.doi.org/10.1515/edit",,"http://dx.doi.org/10.1515/edit","","full text","","De Gruyter"
"English and American Studies","","1865-8946",1998-01-01,,,,,,"http://dx.doi.org/10.1515/east",,"http://dx.doi.org/10.1515/east","","full text","","De Gruyter"
"Etruscan Studies","","2163-8217",1998-01-01,,,,,,"http://www.degruyter.com/loi/etst",,"","","full text","","De Gruyter"
"Fabula","","1316-0464",1998-01-01,,,,,,"http://dx.doi.org/10.1515/fabl ",,"http://dx.doi.org/10.1515/fabl","","full text","","De Gruyter"
"Folia Linguistica","","1614-7308",1998-01-01,,,,,,"http://dx.doi.org/10.1515/flin ",,"http://dx.doi.org/10.1515/flin","","full text","","De Gruyter"
"Forum Mathematicum ","","1435-5337",1998-01-01,,,,,,"http://dx.doi.org/10.1515/form",,"http://dx.doi.org/10.1515/form","","full text","","De Gruyter"
"Frequenz","","2191-6349",1998-01-01,,,,,,"http://dx.doi.org/10.1515/freq",,"http://dx.doi.org/10.1515/freq","","full text","","De Gruyter"
"Frühmittelalterliche Studien","","1613-0812",1998-01-01,,,,,,"http://dx.doi.org/10.1515/fmst",,"http://dx.doi.org/10.1515/fmst","","full text","","De Gruyter"
"Georgian Mathematical Journal","","1572-9176",1998-01-01,,,,,,"http://dx.doi.org/10.1515/gmj",,"http://dx.doi.org/10.1515/gmj","","full text","","De Gruyter"
"Heterocyclic Communications","","2101-0197",1998-01-01,,,,,,"http://dx.doi.org/10.1515/hc",,"http://dx.doi.org/10.1515/hc","","full text","","De Gruyter"
"High Temperature Materials and Processes","","2191-0324",1998-01-01,,,,,,"http://dx.doi.org/10.1515/htmp",,"http://dx.doi.org/10.1515/htmp","","full text","","De Gruyter"
"Holzforschung","","1437-434X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/hf",,"http://dx.doi.org/10.1515/hf","","full text","","De Gruyter"
"Humor","","1613-3722",1998-01-01,,,,,,"http://dx.doi.org/10.1515/humr",,"http://dx.doi.org/10.1515/humr","","full text","","De Gruyter"
"Indogermanische Forschungen","","1613-0405",1998-01-01,,,,,,"http://dx.doi.org/10.1515/indo",,"http://dx.doi.org/10.1515/indo","","full text","","De Gruyter"
"International African Bibliography","","1865-9640",1998-01-01,,,,,,"http://dx.doi.org/10.1515/iabi",,"http://dx.doi.org/10.1515/iabi","","full text","","De Gruyter"
"International Journal of Adolescent Medicine and Health","","2191-0278",1998-01-01,,,,,,"http://dx.doi.org/10.1515/ijamh",,"http://dx.doi.org/10.1515/ijamh","","full text","","De Gruyter"
"International Journal of Practical Theology ","","1612-9768",1998-01-01,,,,,,"http://dx.doi.org/10.1515/ijpt ",,"http://dx.doi.org/10.1515/ijpt","","full text","","De Gruyter"
"International Journal of the Sociology of Language","","1613-3668",1998-01-01,,,,,,"http://dx.doi.org/10.1515/ijsl ",,"http://dx.doi.org/10.1515/ijsl","","full text","","De Gruyter"
"International Journal of Turbo & Jet-Engines ","","2191-0332",1998-01-01,,,,,,"http://dx.doi.org/10.1515/tjj",,"http://dx.doi.org/10.1515/tjj","","full text","","De Gruyter"
"International Review of Applied Linguistics in Language Teaching","","1613-4141",1998-01-01,,,,,,"http://dx.doi.org/10.1515/iral ",,"http://dx.doi.org/10.1515/iral","","full text","","De Gruyter"
"Internationales Archiv für Sozialgeschichte der deutschen Literatur","","1865-9128",1998-01-01,,,,,,"http://dx.doi.org/10.1515/iasl",,"http://dx.doi.org/10.1515/iasl","","full text","","De Gruyter"
"Jahrbuch der Raabe-Gesellschaft","","1865-8857",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jdrg",,"http://dx.doi.org/10.1515/jdrg","","full text","","De Gruyter"
"Jahruch für Wissenschaft und Ethik","","1613-1142",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jfwe",,"http://dx.doi.org/10.1515/jfwe","","full text","","De Gruyter"
"Journal for Manufacturing Science & Production (formerly: International Journal for Manufacturing Science & Production)","","2191-0375",1998-01-01,,,,,,"http://dx.doi.org/10.1515/ijmsp",,"http://dx.doi.org/10.1515/ijmsp","","full text","","De Gruyter"
"Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte","","1612-9776",1998-01-01,,,,,,"http://dx.doi.org/10.1515/znth ",,"http://dx.doi.org/10.1515/znth","","full text","","De Gruyter"
"Journal für die reine und angewandte Mathematik","","1435-5345",1998-01-01,,,,,,"http://dx.doi.org/10.1515/crll ",,"http://dx.doi.org/10.1515/crll","","full text","","De Gruyter"
"Journal of African Languages and Linguistics","","1613-3811",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jall ",,"http://dx.doi.org/10.1515/jall","","full text","","De Gruyter"
"Journal of Applied Analysis","","1869-6082",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jaa",,"http://dx.doi.org/10.1515/jaa","","full text","","De Gruyter"
"Journal of Basic & Clinical Physiology & Pharmacology","","2191-0286",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jbcpp",,"http://dx.doi.org/10.1515/jbcpp","","full text","","De Gruyter"
"Journal of Group Theory","","1435-4446",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jgth ",,"http://dx.doi.org/10.1515/jgth","","full text","","De Gruyter"
"Journal of Intelligent Systems","","2191-026X",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jisys",,"http://dx.doi.org/10.1515/jisys","","full text","","De Gruyter"
"Journal of Inverse and III-posed Problems","","1569-3945",1998-01-01,,,,,,"http://dx.doi.org/10.1515/jiip",,"http://dx.doi.org/10.1515/jiip","","full text","","De Gruyter"
"Archiv für Religionsgeschichte","","1868-8888",1999-01-01,,,,,,"http://dx.doi.org/10.1515/afgs",,"http://dx.doi.org/10.1515/afgs","","full text","","De Gruyter"
"BioNanoMaterials (formerly: BIOmaterialien)","","2191-4672",2000-01-01,,,,,,"http://dx.doi.org/10.1515/biomat",,"http://dx.doi.org/10.1515/biomat","","full text","","De Gruyter"
"International Journal of Nonlinear Sciences and Numerical Simulation","","2191-0294",2000-01-01,,,,,,"http://dx.doi.org/10.1515/ijnsns",,"http://dx.doi.org/10.1515/ijnsns","","full text","","De Gruyter"
"International Journal on Disability and Human Development","","2191-0367",2000-01-01,,,,,,"http://dx.doi.org/10.1515/ijdhd",,"http://dx.doi.org/10.1515/ijdhd","","full text","","De Gruyter"
"SATS - Northern European Journal of Philosophy","","1869-7577",2000-01-01,,,,,,"http://dx.doi.org/10.1515/sats",,"http://dx.doi.org/10.1515/sats","","full text","","De Gruyter"
"Advances in Geometry ","","1615-7168",2001-01-01,,,,,,"http://dx.doi.org/10.1515/advg  ",,"http://dx.doi.org/10.1515/advg","","full text","","De Gruyter"
"Chinese Archaeology","","2160-5068",2001-01-01,,,,,,"http://www.degruyter.com/loi/char",,"","","full text","","De Gruyter"
"Economic Quality Control","","1869-6147",2001-01-01,,,,,,"http://dx.doi.org/10.1515/eqc",,"http://dx.doi.org/10.1515/eqc","","full text","","De Gruyter"
"Iberoromania","","1865-9039",2001-01-01,,,,,,"http://dx.doi.org/10.1515/iber",,"http://dx.doi.org/10.1515/iber","","full text","","De Gruyter"
"Journal of Numerical Mathematics","","1569-3953",2001-01-01,,,,,,"http://dx.doi.org/10.1515/jnum",,"http://dx.doi.org/10.1515/jnum","","full text","","De Gruyter"
"Dialectologia et Geolinguistica","","1867-0903",2002-01-01,,,,,,"http://dx.doi.org/10.1515/dig",,"http://dx.doi.org/10.1515/dig","","full text","","De Gruyter"
"European Company and Financial Law Review","","1613-2556",2004-01-01,,,,,,"http://dx.doi.org/10.1515/ecfr ",,"http://dx.doi.org/10.1515/ecfr","","full text","","De Gruyter"
"Intercultural Pragmatics","","1613-365X",2004-01-01,,,,,,"http://dx.doi.org/10.1515/iprg ",,"http://dx.doi.org/10.1515/iprg","","full text","","De Gruyter"
"Millennium","","1867-0318",2004-01-01,,,,,,"http://dx.doi.org/10.1515/mjb",,"http://dx.doi.org/10.1515/mjb","","full text","","De Gruyter"
"Corpus Linguistics and Linguistic Theory","","1613-7035",2005-01-01,,,,,,"http://dx.doi.org/10.1515/cllt ",,"http://dx.doi.org/10.1515/cllt","","full text","","De Gruyter"
"Deuterocanonical and Cognate Literature Yearbook","","1614-337X",2005-01-01,,,,,,"http://dx.doi.org/10.1515/dcly",,"http://dx.doi.org/10.1515/dcly","","full text","","De Gruyter"
"European Review of Contract Law","","1614-9939",2005-01-01,,,,,,"http://dx.doi.org/10.1515/ercl",,"http://dx.doi.org/10.1515/ercl","","full text","","De Gruyter"
"Journal of Politeness Research","","1613-4877",2005-01-01,,,,,,"http://dx.doi.org/10.1515/jplr ",,"http://dx.doi.org/10.1515/jplr","","full text","","De Gruyter"
"BioInorganic Reaction Mechanisms (formerly The Journal for Inorganic and BioInorganic Reaction Mechanisms)","","2191-2491",2005-01-01,,,,,,"http://dx.doi.org/10.1515/irm",,"http://dx.doi.org/10.1515/irm","","full text","","De Gruyter"
"Germanistik","","1865-9187",2007-01-01,,,,,,"http://www.degruyter.com/loi/germ",,"","","full text","","De Gruyter"
"Jahrbuch der Göttinger Akademie der Wissenschaften","","1868-9191",2007-01-01,,,,,,"http://dx.doi.org/10.1515/jga",,"http://dx.doi.org/10.1515/jga","","full text","","De Gruyter"
"Journal of Applied Geodesy","","1862-9024",2007-01-01,,,,,,"http://dx.doi.org/10.1515/jag",,"http://dx.doi.org/10.1515/jag","","full text","","De Gruyter"
"Journal of Literary Theory/ Zeitschrift für Literaturtheorie","","1862-8990",2007-01-01,,,,,,"http://dx.doi.org/10.1515/jlt",,"http://dx.doi.org/10.1515/jlt","","full text","","De Gruyter"
"Journal of Mathematical Cryptology","","1862-2984",2007-01-01,,,,,,"http://dx.doi.org/10.1515/jmc",,"http://dx.doi.org/10.1515/jmc","","full text","","De Gruyter"
"Naharaim","","1862-9156",2007-01-01,,,,,,"http://dx.doi.org/10.1515/naha",,"http://dx.doi.org/10.1515/naha","","full text","","De Gruyter"
"Advances in Calculus of Variations","","1864-8266",2008-01-01,,,,,,"http://dx.doi.org/10.1515/acv",,"http://dx.doi.org/10.1515/acv","","full text","","De Gruyter"
"European Journal of Nanomedicine","","1662-596X",2008-01-01,,,,,,"http://www.degruyter.com/loi/ejnm",,"","","full text","","De Gruyter"
"Kritikon Litterarum","","1865-7249",2008-01-01,,,,,,"http://dx.doi.org/10.1515/kl",,"http://dx.doi.org/10.1515/kl","","full text","","De Gruyter"
"Romanische Bibliographie","","1865-9055",2008-01-01,,,,,,"http://dx.doi.org/10.1515/romb",,"http://dx.doi.org/10.1515/romb","","full text","","De Gruyter"
"George-Jahrbuch","","1865-8881",2009-01-01,,,,,,"http://dx.doi.org/10.1515/georgejb",,"http://dx.doi.org/10.1515/georgejb","","full text","","De Gruyter"
"Groups Complexity Cryptology","","1869-6104",2009-01-01,,,,,,"http://dx.doi.org/10.1515/gcc",,"http://dx.doi.org/10.1515/gcc","","full text","","De Gruyter"
"Integers","","1867-0660",2009-01-01,,,,,,"http://dx.doi.org/10.1515/integ",,"http://dx.doi.org/10.1515/integ","","full text","","De Gruyter"
"Jahrbuch für die Geschichte Mittel- und Ostdeutschlands","","2191-9909",2009-01-01,,,,,,"http://dx.doi.org/10.1515/jgmo",,"http://dx.doi.org/10.1515/jgmo","","full text","","De Gruyter"
"Kant Yearbook","","1868-4602",2009-01-01,,,,,,"http://dx.doi.org/10.1515/kantyb",,"http://dx.doi.org/10.1515/kantyb","","full text","","De Gruyter"
"Language and Cognition","","1866-9859",2009-01-01,,,,,,"http://dx.doi.org/10.1515/langcog",,"http://dx.doi.org/10.1515/langcog","","full text","","De Gruyter"
"Quellen und Forschungen aus italienischen Archiven und Bibliotheken","","1865-8865",2009-01-01,,,,,,"http://dx.doi.org/10.1515/qfiab",,"http://dx.doi.org/10.1515/qfiab","","full text","","De Gruyter"
"Trends in Classics","","1866-7481",2009-01-01,,,,,,"http://dx.doi.org/10.1515/tcs",,"http://dx.doi.org/10.1515/tcs","","full text","","De Gruyter"
"Zeitschrift für Rezensionen zur germanistischen Sprachwissenschaft","","1867-1705",2009-01-01,,,,,,"http://dx.doi.org/10.1515/zrs",,"http://dx.doi.org/10.1515/zrs","","full text","","De Gruyter"
"Advances in Pure and Applied Mathematics","","1869-6090",2010-01-01,,,,,,"http://dx.doi.org/10.1515/apam ",,"http://dx.doi.org/10.1515/apam","","full text","","De Gruyter"
"Angermion ","","1868-9426",2010-01-01,,,,,,"http://dx.doi.org/10.1515/ang",,"http://dx.doi.org/10.1515/ang","","full text","","De Gruyter"
"Applied Linguistics Review","","1868-6311",2010-01-01,,,,,,"http://dx.doi.org/10.1515/alr",,"http://dx.doi.org/10.1515/alr","","full text","","De Gruyter"
"Biomolecular Concepts","","1868-503X",2010-01-01,,,,,,"http://dx.doi.org/10.1515/bmc",,"http://dx.doi.org/10.1515/bmc","","full text","","De Gruyter"
"Contemporary Japan. Journal of the German Institute for Japanese Studies Tokyo","","1869-2737",2010-01-01,,,,,,"http://dx.doi.org/10.1515/cj",,"http://dx.doi.org/10.1515/cj","","full text","","De Gruyter"
"European Journal of Scandinavian Studies","","2191-9402",2010-01-01,,,,,,"http://dx.doi.org/10.1515/ejss",,"http://dx.doi.org/10.1515/ejss","","full text","","De Gruyter"
"European Tort Law Yearbook ","","2190-7781",2010-01-01,,,,,,"http://dx.doi.org/10.1515/etly",,"http://dx.doi.org/10.1515/etly","","full text","","De Gruyter"
"Hormone Molecular Biology and Clinical Investigation","","1868-1891",2010-01-01,,,,,,"http://dx.doi.org/10.1515/hmbci",,"http://dx.doi.org/10.1515/hmbci","","full text","","De Gruyter"
"Jahrbuch der Juristischen Zeitgeschichte","","1869-6902",2010-01-01,,,,,,"http://dx.doi.org/10.1515/jjzg-b",,"http://dx.doi.org/10.1515/jjzg-b","","full text","","De Gruyter"
