publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Annals of the History of Computing, IEEE","1058-6180","",1992-01-01,14,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=85",,"","","","","IEEE Computer Society"
"Antennas and Propagation Group Newsletter, IEEE","","",1964-01-01,7,1,1973-01-01,15,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=4545874",,"","","","",""
"Antennas and Propagation Magazine, IEEE","1045-9243","",1990-01-01,32,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=74",,"","","","",""
"Antennas and Propagation Newsletter, IEEE Professional Technical Group on","","",1963-01-01,6,2,1963-01-01,6,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=4545875",,"","","","",""
"Antennas and Propagation Newsletter, IRE Professional Groups on","","",1958-01-01,1,1,1963-01-01,6,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8235",,"","","","",""
"Antennas and Propagation Society Newsletter, IEEE","","",1973-01-01,15,4,1987-01-01,31,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8233",,"","","","",""
"Antennas and Propagation, IEEE Transactions on","0018-926X","",1963-01-01,11,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8",,"","","","",""
"Antennas and Propagation, IRE Transactions on","0096-1973","",1955-01-01,3,2,1962-01-01,10,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8234",,"","","","",""
"Antennas and Propagation, Transactions of the IRE Professional Group on","","",1952-01-01,3,1,1954-01-01,3,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8236",,"","","","",""
"Antennas and Wireless Propagation Letters, IEEE","1536-1225","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7727",,"","","","",""
"Applications and Industry, IEEE Transactions on","0536-1524","",1963-01-01,82,65,1964-01-01,83,75,"http://ieeexplore.ieee.org/servlet/opac?punumber=5407695",,"","","","",""
"Applied Superconductivity, IEEE Transactions on","1051-8223","",1991-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=77",,"","","","",""
"ASSP Magazine, IEEE","0740-7467","",1984-01-01,1,1,1990-01-01,7,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=53",,"","","","",""
"Audio and Electroacoustics Newsletter, IEEE","","",1970-01-01,16,1,1973-01-01,25,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8338",,"","","","",""
"Audio and Electroacoustics, IEEE Transactions on","0018-9278","",1966-01-01,14,1,1973-01-01,21,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8337",,"","","","",""
"Audio, IEEE Transactions on","0096-1620","",1963-01-01,11,1,1965-01-01,13,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8336",,"","","","",""
"Audio, IRE Transactions on","0096-1981","",1955-01-01,3,1,1962-01-01,10,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8335",,"","","","",""
"Audio, Newsletter of the IRE Professional Group on","","",1950-01-01,1,1,1952-01-01,3,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8462",,"","","","",""
"Audio, Speech, and Language Processing, IEEE Transactions on","1558-7916","",2006-01-01,14,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10376",,"","","","",""
"Audio, Transactions of the IRE Professional Group on","","",1953-01-01,1,1,1955-01-01,2,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8340",,"","","","",""
"Automatic Control, IEEE Transactions on","0018-9286","",1963-01-01,8,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9",,"","","","",""
"Automatic Control, IRE Transactions on","0096-199X","",1956-01-01,1,1,1962-01-01,7,5,"http://ieeexplore.ieee.org/servlet/opac?punumber=8163",,"","","","",""
"Automation Science and Engineering, IEEE Transactions on","1545-5955","",2004-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8856",,"","","","",""
"Autonomous Mental Development, IEEE Transactions on","1943-0604","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4563672",,"","","","",""
"Bio-medical Electronics, IEEE Transactions on","0096-0616","",1963-01-01,10,1,1963-01-01,10,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5483695",,"","","","",""
"Bio-Medical Electronics, IRE Transactions on","0096-1884","",1961-01-01,8,1,1962-01-01,9,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4322768",,"","","","",""
"Biomedical Circuits and Systems, IEEE Transactions on","1932-4545","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4156126",,"","","","",""
"Biomedical Engineering, IEEE Reviews in","1937-3333","",2008-01-01,1,99,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4664312",,"","","","",""
"Biomedical Engineering, IEEE Transactions on","0018-9294","",1964-01-01,11,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10",,"","","","",""
"Broadcast and Television Receivers, IEEE Transactions on","0018-9308","",1965-01-01,11,1,1974-01-01,20,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4079767",,"","","","",""
"Broadcast and Television Receivers, IRE Transactions on","0096-1655","",1955-01-01,1,1,1962-01-01,8,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=4502897",,"","","","",""
"Broadcast and Television Receivers, Transactions of the IRE Professional Group on","","",1953-01-01,1,1,1954-01-01,6,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4505045",,"","","","",""
"Broadcast Transmission Systems, IRE Transactions on","0099-6866","",1955-01-01,1,1,1958-01-01,12,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4505116",,"","","","",""
"Broadcasting, IEEE Transactions on","0018-9316","",1963-01-01,9,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=11",,"","","","",""
"Broadcasting, IRE Transactions on","0096-1663","",1959-01-01,13,1,1962-01-01,8,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=4501502",,"","","","",""
"Cable Television, IEEE Transactions on","0147-3204","",1976-01-01,1,1,1980-01-01,5,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4065009",,"","","","",""
"Circuit Theory, IEEE Transactions on","0018-9324","",1963-01-01,10,1,1973-01-01,20,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8147",,"","","","",""
"Circuit Theory, IRE Transactions on","0096-2007","",1955-01-01,2,2,1962-01-01,9,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=8148",,"","","","",""
"Circuit Theory, Transactions of the IRE Professional Group on","0197-6389","",1952-01-01,1,1,1954-01-01,1,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4811122",,"","","","",""
"Circuits and Devices Magazine, IEEE","8755-3996","",1988-01-01,4,1,2006-01-01,22,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=101",,"","","","",""
"Circuits and Systems for Video Technology, IEEE Transactions on","1051-8215","",1991-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=76",,"","","","",""
"Circuits and Systems I: Fundamental Theory and Applications, IEEE Transactions on","1057-7122","",1992-01-01,39,1,2003-01-01,50,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=81",,"","","","",""
"Circuits and Systems I: Regular Papers, IEEE Transactions on","1549-8328","",2004-01-01,51,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8919",,"","","","",""
"Circuits and Systems II: Analog and Digital Signal Processing, IEEE Transactions on","1057-7130","",1992-01-01,39,1,2003-01-01,50,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=82",,"","","","",""
"Circuits and Systems II: Express Briefs, IEEE Transactions on","1549-7747","",2004-01-01,51,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8920",,"","","","",""
"Circuits and Systems Magazine, IEEE","1531-636X","",2001-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7384",,"","","","",""
"Circuits and Systems, IEEE Transactions on","0098-4094","",1974-01-01,21,1,1991-01-01,38,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=31",,"","","","",""
"Circuits, Devices & Systems, IET","1751-858X","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4123966",,"","","","",""
"Circuits, Devices and Systems, IEE Proceedings -","1350-2409","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2190",,"","","","",""
"Circuits, Devices and Systems, IEE Proceedings G","0956-3768","",1989-01-01,136,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2211",,"","","","",""
"Communication Technology, IEEE Transactions on","0018-9332","",1964-01-01,12,3,1971-01-01,19,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547467",,"","","","",""
"Communications and Networks, Journal of","","",2011-01-01,13,5,2011-01-01,13,5,"http://ieeexplore.ieee.org/servlet/opac?punumber=5449605",,"","","","",""
"Communications Engineer","1479-8352","",2003-01-01,1,1,2007-01-01,5,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8515",,"","","","",""
"Communications Letters, IEEE","1089-7798","",1997-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4234",,"","","","",""
"Communications Magazine, IEEE","0163-6804","",1979-01-01,17,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=35",,"","","","",""
"Communications Society","0094-5579","",1973-01-01,10,1,1976-01-01,14,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=8158",,"","","","",""
"Communications Society Magazine, IEEE","0148-9615","",1977-01-01,15,1,1978-01-01,16,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5488653",,"","","","",""
"Communications Surveys & Tutorials, IEEE","1553-877X","",2005-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9739",,"","","","",""
"Communications Systems, IEEE Transactions on","0096-1965","",1963-01-01,11,1,1964-01-01,12,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547466",,"","","","",""
"Communications Systems, IRE Transactions on","0096-2244","",1956-01-01,4,1,1962-01-01,10,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4547465",,"","","","",""
"Communications Systems, Transactions of the IRE Professional Group on","0277-6243","",1953-01-01,1,1,1955-01-01,3,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8161",,"","","","",""
"Communications, IEE Proceedings-","1350-2425","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2191",,"","","","",""
"Communications, IEEE Transactions on","0090-6778","",1972-01-01,20,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=26",,"","","","",""
"Communications, IET","1751-8628","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4105970",,"","","","",""
"Communications, Radar and Signal Processing, IEE Proceedings F","0143-7070","",1980-01-01,127,1,1988-01-01,135,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4644477",,"","","","",""
"Communications, Speech and Vision, IEE Proceedings I","0956-3776","",1988-01-01,136,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2215",,"","","","",""
"Component Parts, IEEE Transactions on","0097-6601","",1963-01-01,10,1,1965-01-01,12,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8216",,"","","","",""
"Component Parts, IRE Transactions on","0096-2422","",1955-01-01,3,1,1962-01-01,9,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=8222",,"","","","",""
"Component Parts, Transactions of the IRE Professional Group on","","",1954-01-01,1,1,1955-01-01,1,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=8219",,"","","","",""
"Components and Packaging Technologies, IEEE Transactions on","1521-3331","",1999-01-01,22,1,2010-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=6144",,"","","","",""
"Components, Hybrids, and Manufacturing Technology, IEEE Transactions on","0148-6411","",1978-01-01,1,1,1993-01-01,16,8,"http://ieeexplore.ieee.org/servlet/opac?punumber=33",,"","","","",""
"Components, Packaging and Manufacturing Technology, IEEE Transactions on","2156-3950","",2011-01-01,1,1,2011-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=5503870",,"","","","",""
"Components, Packaging, and Manufacturing Technology, Part A, IEEE Transactions on","1070-9886","",1994-01-01,17,1,1998-01-01,21,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=95",,"","","","",""
"Components, Packaging, and Manufacturing Technology, Part B: Advanced Packaging, IEEE Transactions on","1070-9894","",1994-01-01,17,1,1998-01-01,21,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=96",,"","","","",""
"Components, Packaging, and Manufacturing Technology, Part C, IEEE Transactions on","1083-4400","",1996-01-01,19,1,1998-01-01,21,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=3476",,"","","","",""
"Computational Biology and Bioinformatics, IEEE/ACM Transactions on","1545-5963","",2004-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8857",,"","","","",""
"Computational Intelligence and AI in Games, IEEE Transactions on","1943-068X","",2009-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4804728",,"","","","",""
"Computational Intelligence Magazine, IEEE","1556-603X","",2006-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10207",,"","","","",""
"Computational Science & Engineering, IEEE","1070-9924","",1994-01-01,1,1,1998-01-01,5,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=99",,"","","","",""
"Computer","0018-9162","",1970-01-01,3,5,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=2",,"","","","",""
"Computer Applications in Power, IEEE","0895-0156","",1988-01-01,1,1,2002-01-01,15,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=67",,"","","","",""
"Computer Architecture Letters","1556-6056","",2002-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=10208",,"","","","",""
"Computer Graphics and Applications, IEEE","0272-1716","",1981-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=38",,"","","","",""
"Computer Vision, IET","1751-9632","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4159597",,"","","","",""
"Computer-Aided Design of Integrated Circuits and Systems, IEEE Transactions on","0278-0070","",1982-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=43",,"","","","",""
"Computer-Aided Engineering Journal","0263-9327","",1988-01-01,1,1,1991-01-01,8,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2217",,"","","","",""
"Computers & Digital Techniques, IET","1751-8601","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4117424",,"","","","",""
"Computers and Digital Techniques, IEE Journal on","0140-1335","",1978-01-01,1,1,1979-01-01,2,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4807224",,"","","","",""
"Computers and Digital Techniques, IEE Proceedings -","1350-2387","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2192",,"","","","",""
"Computers and Digital Techniques, IEE Proceedings E","0143-7062","",1980-01-01,127,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4641395",,"","","","",""
"Computers, IEEE Transactions on","0018-9340","",1968-01-01,17,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=12",,"","","","",""
"Computing & Control Engineering Journal","0956-3385","",1990-01-01,1,1,2007-01-01,18,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=2218",,"","","","",""
"Computing in Science & Engineering","1521-9615","",1999-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5992",,"","","","",""
"Concurrency, IEEE","1092-3063","",1997-01-01,5,1,2000-01-01,8,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4434",,"","","","",""
"Consumer Electronics Magazine, IEEE","2162-2248","",2012-01-01,1,1,2012-01-01,1,1,"http://ieeexplore.ieee.org/servlet/opac?punumber=5962380",,"","","","",""
"Consumer Electronics, IEEE Transactions on","0098-3063","",1975-01-01,21,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=30",,"","","","",""
"Control Systems Magazine, IEEE","0272-1708","",1981-01-01,1,1,1990-01-01,31,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=37",,"","","","",""
"Control Systems Technology, IEEE Transactions on","1063-6536","",1993-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=87",,"","","","",""
"Control Systems, IEEE","1066-033X","",1991-01-01,11,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=5488303",,"","","","",""
"Control Theory & Applications, IET","1751-8644","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4079545",,"","","","",""
"Control Theory and Applications, IEE Proceedings -","1350-2379","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2193",,"","","","",""
"Control Theory and Applications, IEE Proceedings D","0143-7054","",1980-01-01,127,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2206",,"","","","",""
"Dependable and Secure Computing, IEEE Transactions on","1545-5971","",2004-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=8858",,"","","","",""
"Design & Test of Computers, IEEE","0740-7475","",1984-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=54",,"","","","",""
"Device and Materials Reliability, IEEE Transactions on","1530-4388","",2001-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=7298",,"","","","",""
"Dielectrics and Electrical Insulation, IEEE Transactions on","1070-9878","",1994-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=94",,"","","","",""
"Display Technology, Journal of","1551-319X","",2005-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9425",,"","","","",""
"Distributed Systems Online, IEEE","1541-4922","",2004-01-01,5,1,2008-01-01,9,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=8968",,"","","","",""
"Education, IEEE Transactions on","0018-9359","",1963-01-01,6,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=13",,"","","","",""
"Education, IRE Transactions on","0893-7141","",1958-01-01,1,1,1962-01-01,5,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=4321999",,"","","","",""
"Electric Power Applications, IEE Journal on","0140-1327","",1978-01-01,1,1,1979-01-01,2,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4807343",,"","","","",""
"Electric Power Applications, IEE Proceedings -","1350-2352","",1994-01-01,141,1,2006-01-01,153,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2194",,"","","","",""
"Electric Power Applications, IEE Proceedings B","0143-7038","",1980-01-01,127,1,1993-01-01,140,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2204",,"","","","",""
"Electric Power Applications, IET","1751-8660","",2007-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=4079749",,"","","","",""
"Electrical and Computer Engineering, Canadian Journal of","0840-8688","",2003-01-01,28,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=9754",,"","","","",""
"Electrical Engineers - Part I: General, Journal of the Institution of","","",1941-01-01,88,1,1948-01-01,95,96,"http://ieeexplore.ieee.org/servlet/opac?punumber=5293616",,"","","","",""
"Electrical Engineers - Part II: Power Engineering, Journal of the Institution of","","",1941-01-01,88,1,1948-01-01,95,48,"http://ieeexplore.ieee.org/servlet/opac?punumber=5294946",,"","","","",""
"Electrical Engineers - Part IIA: Automatic Regulators and Servo Mechanisms, Journal of the Institution of","","",1947-01-01,94,1,1947-01-01,94,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=5296781",,"","","","",""
"Electrical Engineers - Part III: Communication Engineering, including the Proceedings of the Wireless Section of the Institution, Journal of the Institution of","","",1941-01-01,88,1,1944-01-01,91,16,"http://ieeexplore.ieee.org/servlet/opac?punumber=5297845",,"","","","",""
"Electrical Engineers - Part III: Radio and Communication Engineering, Journal of the Institution of","","",1945-01-01,92,17,1948-01-01,95,38,"http://ieeexplore.ieee.org/servlet/opac?punumber=5298217",,"","","","",""
"Electrical Engineers - Part IIIA: Radiocommunication, Journal of the Institution of","","",1947-01-01,94,11,1947-01-01,94,16,"http://ieeexplore.ieee.org/servlet/opac?punumber=5299579",,"","","","",""
"Electrical Engineers - Part IIIA: Radiolocation, Journal of the Institution of","","",1946-01-01,93,1,1946-01-01,93,10,"http://ieeexplore.ieee.org/servlet/opac?punumber=5299299",,"","","","",""
"Electrical Engineers, Journal of the Institution of","","",1889-01-01,18,77,1963-01-01,9,108,"http://ieeexplore.ieee.org/servlet/opac?punumber=5308791",,"","","","",""
"Electrical Engineers, Proceedings of the Institution of","0020-3270","",1963-01-01,110,1,1979-01-01,126,12,"http://ieeexplore.ieee.org/servlet/opac?punumber=5247218",,"","","","",""
"Electrical Insulation Magazine, IEEE","0883-7554","",1985-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=57",,"","","","",""
"Electrical Insulation, IEEE Transactions on","0018-9367","",1965-01-01,1,1,1993-01-01,28,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=14",,"","","","",""
"Electrical Systems in Transportation, IET","2042-9738","",2011-01-01,1,1,2011-01-01,1,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5704588",,"","","","",""
"Electromagnetic Compatibility, IEEE Transactions on","0018-9375","",1964-01-01,6,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=15",,"","","","",""
"Electron Device Letters, IEEE","0741-3106","",1980-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=55",,"","","","",""
"Electron Devices, IEEE Transactions on","0018-9383","",1963-01-01,10,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=16",,"","","","",""
"Electron Devices, IRE Transactions on","0096-2430","",1955-01-01,2,1,1962-01-01,9,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4639142",,"","","","",""
"Electron Devices, Transactions of the IRE Professional Group on","0197-6370","",1954-01-01,1,1,1954-01-01,1,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=4639141",,"","","","",""
"Electronic and Radio Engineers, Journal of the Institution of","0267-1689","",1985-01-01,55,1,1988-01-01,58,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5261261",,"","","","",""
"Electronic and Radio Engineers, Proceedings of the Indian Division of the Institution of","","",1964-01-01,2,1,1968-01-01,6,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5262069",,"","","","",""
"Electronic and Radio Engineers, Proceedings of the Institution of","","",1964-01-01,2,2,1970-01-01,8,10,"http://ieeexplore.ieee.org/servlet/opac?punumber=5262336",,"","","","",""
"Electronic Circuits and Systems, IEE Journal on","0308-6984","",1976-01-01,1,1,1979-01-01,3,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4807109",,"","","","",""
"Electronic Circuits and Systems, IEE Proceedings G","0143-7089","",1980-01-01,127,1,1988-01-01,135,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2210",,"","","","",""
"Electronic Computers, IEEE Transactions on","0367-7508","",1963-01-01,12,1,1967-01-01,16,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4037753",,"","","","",""
"Electronic Computers, IRE Transactions on","0367-9950","",1955-01-01,4,1,1962-01-01,11,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=5407885",,"","","","",""
"Electronic Computers, Transactions of the I.R.E. Professional Group on","","",1952-01-01,2,3,1953-01-01,2,4,"http://ieeexplore.ieee.org/servlet/opac?punumber=5407679",,"","","","",""
"Electronic Systems News","0265-0096","",1981-01-01,1981,7,1988-01-01,1988,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5344685",,"","","","",""
"Electronics","1754-1778","",2007-01-01,5,3,2007-01-01,5,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=4796916",,"","","","",""
"Electronics & Communication Engineering Journal","0954-0695","",1989-01-01,1,1,2002-01-01,14,6,"http://ieeexplore.ieee.org/servlet/opac?punumber=2219",,"","","","",""
"Electronics and Power","0013-5127","",1964-01-01,10,1,1987-01-01,33,11.12,"http://ieeexplore.ieee.org/servlet/opac?punumber=5176125",,"","","","",""
"Electronics Education","0957-2953","",1990-01-01,1990,1,1990-01-01,1990,3,"http://ieeexplore.ieee.org/servlet/opac?punumber=5538637",,"","","","",""
"Electronics Letters","0013-5194","",1965-01-01,1,1,,,,"http://ieeexplore.ieee.org/servlet/opac?punumber=2220",,"","","","",""
"Electronics Packaging Manufacturing, IEEE Transactions on","1521-334X","",1999-01-01,22,1,2010-01-01,,99,"http://ieeexplore.ieee.org/servlet/opac?punumber=6104",,"","","","",""
"Electronics Systems and Software","1479-8336","",2003-01-01,1,1,2007-01-01,5,2,"http://ieeexplore.ieee.org/servlet/opac?punumber=8517",,"","","","",""
